customer_id,recency,frequency,monetary,age,tenure,web_visits,store_visits,complaints,returns_pct,loyalty_score,segment_truth
3793,66,17,236.75,60,6.6,15,8,0,0.261,8,Dormant
3794,1,7,4294.63,53,5.2,19,6,0,0.205,91,Active
3795,22,9,440.08,64,5.4,22,9,0,0.072,66,Occasional
3796,56,6,489.32,67,3.5,34,9,1,0.216,81,Occasional
3797,43,16,244.55,46,9.7,31,6,0,0.281,32,Occasional
3798,118,13,648.25,27,2.3,26,14,0,0.162,19,Regular
3799,2,10,319.61,22,9.8,27,9,0,0.025,11,Active
3800,36,12,164.86,34,6.3,21,5,0,0.273,45,Occasional
3801,3,12,381.39,53,7.9,36,6,2,0.005,94,Active
3802,22,14,874.19,58,4,23,11,2,0.242,35,Regular
3803,18,13,263.79,45,9,22,10,2,0.245,46,Occasional
3804,4,12,151.21,43,9.6,19,8,2,0.037,49,Active
3805,28,6,290.58,62,0.5,33,4,0,0.259,6,Occasional
3806,106,12,960.57,36,9.7,22,11,2,0.124,35,Regular
3807,4,11,282.77,70,1.2,22,5,0,0.259,44,Active
3808,6,14,848,34,7.5,27,10,0,0.044,1,Regular
3809,44,13,714.95,38,7.9,18,5,1,0.082,70,Regular
3810,11,12,1057.72,67,8.7,21,13,0,0.065,63,Regular
3811,26,10,724.89,34,3,33,3,1,0.059,76,Occasional
3812,11,9,1102.35,28,6.5,30,4,1,0.222,88,Active
3813,21,12,283.43,45,4.5,27,8,2,0.241,44,Occasional
3814,2,10,524.53,47,1.4,26,12,0,0.235,18,Active
3815,53,4,573.47,37,9.7,21,9,0,0.275,87,Occasional
3816,89,18,416.54,54,2.2,25,18,1,0.217,60,Dormant
3817,64,17,1168.75,78,4.8,18,8,0,0.021,66,VIP
3818,41,10,744.92,40,0.4,20,8,0,0.294,60,Occasional
3819,13,12,749.61,24,6.5,25,6,0,0.252,70,Regular
3820,130,6,1113.02,25,4.3,24,6,1,0.171,75,Dormant
3821,4,12,484.36,40,4.5,24,4,0,0.129,71,Active
3822,21,8,217.45,72,1.2,30,7,0,0.04,45,Occasional
3823,52,9,621.31,42,9.2,35,6,0,0.172,27,Occasional
3824,17,9,709.06,42,8,26,4,1,0.128,94,Occasional
3825,4,18,118.19,18,4.9,29,14,0,0.11,15,Active
3826,8,14,935.96,55,7.9,34,11,0,0.183,76,Regular
3827,47,7,721.22,66,1.5,25,13,0,0.09,32,Occasional
3828,8,15,221.11,71,5.2,29,4,0,0.24,93,Active
3829,47,13,354.64,27,2.6,35,7,0,0.143,92,Occasional
3830,16,14,734.3,43,0.1,31,14,0,0.284,82,Regular
3831,41,8,269.85,28,9.7,34,6,1,0.278,64,Occasional
3832,37,10,517.76,37,5.1,21,8,1,0.098,36,Occasional
3833,5,11,92.53,80,0.1,22,15,1,0.233,83,Active
3834,99,6,406.42,52,7.2,13,9,0,0.038,32,Dormant
3835,29,13,1360.08,56,0.8,36,6,0,0.16,39,Regular
3836,38,12,212.12,36,9.4,22,9,1,0.119,23,Occasional
3837,35,13,1790.74,33,7.7,33,9,0,0.065,65,Regular
3838,96,7,307.04,36,9.5,22,7,1,0.037,59,Dormant
3839,20,10,351.87,61,5,25,5,0,0.22,78,Occasional
3840,27,9,360.07,33,7.3,23,16,0,0.298,90,Occasional
3841,5,11,370.7,57,2.2,23,9,0,0.185,7,Active
3842,1,9,356.86,67,6.9,26,6,1,0.213,76,Active
3843,5,8,381.81,18,1.3,25,9,0,0.17,58,Active
3844,2,15,373.2,45,2.2,18,8,0,0.164,12,Active
3845,27,7,670.12,43,3.3,23,7,0,0.004,98,Occasional
3846,42,16,219.87,71,3.8,26,7,0,0.291,24,Occasional
3847,178,9,211.68,61,2.1,14,10,2,0.018,15,Dormant
3848,33,11,92.68,18,8.2,23,5,0,0.061,61,Occasional
3849,27,8,292.55,53,9.5,20,10,2,0.088,90,Occasional
3850,63,13,172.21,71,9.9,24,6,0,0.264,78,Dormant
3851,58,14,24.92,40,7.3,25,7,0,0.068,28,Occasional
3852,9,8,803.82,73,1.5,25,8,1,0.014,37,Active
3853,23,11,169.99,44,6.3,22,12,1,0.11,92,Occasional
3854,38,6,500.3,56,6.7,31,9,0,0.157,30,Occasional
3855,16,14,857.39,32,7.2,20,5,1,0.237,65,Regular
3856,8,7,232.55,55,4.3,22,6,1,0.282,22,Active
3857,7,7,418.05,64,1.4,32,5,0,0.08,67,Active
3858,9,11,384.64,52,6.5,25,8,2,0.287,32,Active
3859,39,17,198.86,31,1,24,2,2,0.271,48,Occasional
3860,123,16,331.23,50,9,17,5,1,0.034,27,Dormant
3861,96,9,297.95,54,9.8,21,10,0,0.185,52,Dormant
3862,90,22,403.15,45,2.2,19,17,0,0.269,44,Dormant
3863,28,8,625.98,32,2.5,27,9,0,0.007,89,Occasional
3864,9,17,1122.02,45,4.6,25,2,0,0.296,89,VIP
3865,19,11,168.07,45,2.7,31,5,0,0.121,70,Occasional
3866,1,8,298.5,76,1.7,23,7,0,0.182,11,Active
3867,25,10,1270.97,45,5,23,7,0,0.011,80,Occasional
3868,73,12,1486.9,45,7.6,25,7,1,0.001,60,Regular
3869,8,11,1397.86,46,6.1,24,2,2,0.185,3,Regular
3870,8,8,287.72,75,9.3,37,12,0,0.144,88,Active
3871,0,9,499.49,32,4.7,21,5,0,0.245,79,Active
3872,102,5,443.23,52,5.3,24,9,3,0.111,20,Dormant
3873,5,9,1375.27,71,9.2,21,9,0,0.283,77,Active
3874,87,9,823.85,40,4.9,31,12,1,0.085,83,Dormant
3875,1,9,337.29,33,4.1,26,9,0,0.025,15,Active
3876,67,12,405.81,45,6.3,32,8,3,0.119,63,Dormant
3877,7,11,559.76,39,9.5,30,8,0,0.183,6,Regular
3878,21,8,512.79,25,9.5,27,14,0,0.224,24,Occasional
3879,24,16,398.29,26,3.2,31,7,0,0.243,87,Occasional
3880,2,9,272.19,56,8.2,26,6,1,0.145,36,Active
3881,5,14,145.13,43,8.9,24,6,0,0.256,41,Active
3882,9,12,467.96,64,3.7,17,7,1,0.234,4,Active
3883,31,18,681.94,71,6.5,27,8,0,0.129,17,Regular
3884,3,9,905.68,47,2.7,22,11,0,0.276,24,Active
3885,66,8,438.62,39,1.1,26,6,0,0.161,35,Dormant
3886,49,9,377.01,64,2.3,20,7,0,0.058,36,Occasional
3887,8,11,233.88,34,5.1,26,9,0,0.044,1,Active
3888,94,11,130.27,60,8.5,16,7,1,0.038,7,Dormant
3889,9,18,1632.8,51,9.9,28,5,0,0.165,56,VIP
3890,35,9,964.92,43,5.7,24,11,1,0.136,30,Occasional
3891,2,10,1069.49,23,4.8,21,10,0,0.255,79,Active
3892,122,7,1171.34,33,7.7,18,11,0,0.154,70,Dormant
3893,8,15,111.99,32,1,28,8,0,0.129,93,Active
3894,3,13,158.85,59,5.4,32,8,0,0.132,11,Active
3895,1,10,1789.22,45,7,31,2,0,0.102,96,Active
3896,7,16,368.67,54,8.3,25,13,0,0.097,34,Active
3897,59,14,145.17,33,1.4,22,8,0,0.204,5,Occasional
3898,1,13,703.32,42,3.8,27,4,0,0.242,86,Regular
3899,47,11,304.69,39,9.7,30,13,0,0.245,21,Occasional
3900,23,12,616.59,52,8.1,34,4,1,0.255,34,Regular
3901,2,18,857.57,59,8.3,37,11,2,0.227,2,Regular
3902,112,9,418.85,66,4.4,20,12,0,0.29,88,Dormant
3903,22,10,385.02,60,3.7,27,7,0,0.218,83,Occasional
3904,28,12,1600.04,57,2,20,5,0,0.125,50,Regular
3905,215,15,194.11,43,4.6,22,5,0,0.04,93,Dormant
3906,20,13,519.2,78,5.2,19,5,2,0.243,49,Regular
3907,3,12,2546.83,55,9,27,7,0,0.292,24,Regular
3908,3,17,488.5,61,7.7,22,5,0,0.242,97,Active
3909,5,15,732.3,33,7.8,26,7,1,0.089,13,Regular
3910,5,5,648.8,18,6.7,20,8,1,0.124,54,Occasional
3911,30,10,143.23,31,9.9,18,6,1,0.153,72,Occasional
3912,19,15,279.3,75,3.7,19,10,0,0.113,72,Occasional
3913,67,13,113.24,66,7,22,9,0,0.037,16,Dormant
3914,23,12,314,46,5.3,35,11,2,0.149,35,Occasional
3915,22,16,233.56,47,5.2,21,4,0,0.261,28,Occasional
3916,17,13,198.52,60,9.4,27,3,2,0.119,13,Occasional
3917,18,17,234.34,50,4.2,25,12,0,0.04,53,Occasional
3918,79,3,1346.16,54,4.3,20,4,0,0.221,25,Dormant
3919,45,11,666.85,72,3.5,26,4,0,0.133,66,Regular
3920,40,11,438.89,51,1.5,29,10,0,0.065,85,Occasional
3921,15,12,262.5,44,4.9,16,7,1,0.261,67,Occasional
3922,13,16,435.33,52,5.5,23,13,0,0.271,82,Active
3923,50,12,248.99,39,7.7,24,8,0,0.09,36,Occasional
3924,14,16,344.21,60,2.5,31,6,0,0.197,33,Active
3925,45,14,914.49,28,7.3,22,12,0,0.272,7,Regular
3926,85,8,836.14,33,9.9,26,9,1,0.21,45,Dormant
3927,20,16,131.29,48,4.1,19,9,0,0.001,5,Occasional
3928,6,15,277.1,59,8.5,19,5,0,0.088,61,Active
3929,3,16,773.67,44,1.9,31,11,1,0.027,1,Regular
3930,90,9,352.66,40,8.3,22,6,1,0.098,40,Dormant
3931,69,8,844.43,30,8.5,37,4,0,0.046,92,Dormant
3932,1,14,685.19,46,2,20,10,5,0.111,7,Regular
3933,8,13,1497.44,39,3.7,30,4,0,0.021,20,Regular
3934,3,10,837.66,59,8.9,24,8,0,0.224,34,Active
3935,62,12,1139.58,26,7.7,29,8,2,0.231,17,Regular
3936,5,8,1692.56,34,0.5,29,10,0,0.066,6,Active
3937,14,15,374.72,40,5.7,23,13,0,0.186,38,Active
3938,56,20,257.64,39,3.7,26,7,1,0.26,47,Occasional
3939,2,19,104.45,45,1,26,7,2,0.019,51,Active
3940,3,10,1225.91,47,0.5,22,8,0,0.125,68,Active
3941,85,6,322.17,52,5.2,26,11,1,0.152,18,Dormant
3942,8,21,342.33,53,1.4,28,6,0,0.109,39,Active
3943,6,8,339.35,52,7.5,26,7,0,0.075,100,Active
3944,12,18,787.15,49,8,25,6,1,0.243,28,Regular
3945,38,12,892.35,46,10,30,10,2,0.066,61,Regular
3946,6,10,1522.92,37,3.9,29,12,1,0.152,77,Active
3947,1,13,516.82,41,1,30,9,0,0.106,30,Regular
3948,44,10,379.63,34,0.5,29,9,1,0.161,74,Occasional
3949,36,16,1273.69,41,7.4,23,14,0,0.061,69,VIP
3950,2,12,1019.3,33,4.7,35,5,2,0.197,73,Regular
3951,13,20,170.97,40,8.9,25,9,0,0.209,98,Active
3952,38,18,103.49,23,4.9,28,5,2,0.01,22,Occasional
3953,77,16,347.57,32,3.4,23,8,2,0.087,59,Dormant
3954,9,10,1279.41,55,4.9,25,7,1,0.244,48,Active
3955,22,13,1213.93,72,6.9,25,10,0,0.053,93,Regular
3956,13,10,113.03,40,0.1,25,7,0,0.056,46,Active
3957,4,9,197.1,29,1.6,19,8,0,0.161,95,Active
3958,78,15,548.94,57,6.5,37,6,0,0.143,23,Regular
3959,9,10,348.62,64,5.6,36,6,0,0.267,15,Active
3960,11,10,1244.03,18,1.7,23,8,0,0.027,70,Active
3961,22,6,676.83,51,7.1,27,4,0,0.111,96,Occasional
3962,6,14,295.63,27,8,22,8,0,0.296,66,Active
3963,42,18,384.57,18,1.6,21,7,1,0.219,97,Occasional
3964,9,10,779.19,28,2,24,8,1,0.162,43,Active
3965,36,11,660.86,57,9.9,26,5,0,0.255,8,Regular
3966,14,14,874.38,45,6,17,7,0,0.247,97,Regular
3967,10,15,154.4,63,9,24,5,0,0.146,87,Active
3968,23,13,1312.08,59,3.8,28,10,0,0.017,38,Regular
3969,22,14,274.64,47,2.6,38,8,0,0.078,9,Occasional
3970,48,12,348.46,47,4.8,23,4,0,0.291,75,Occasional
3971,19,10,1245.77,52,9,29,11,2,0.092,51,Occasional
3972,32,15,178.15,39,7.5,29,7,0,0.03,22,Occasional
3973,55,12,3646.41,18,2.9,27,8,0,0.193,19,Regular
3974,16,12,400.38,75,4.5,37,11,1,0.193,49,Occasional
3975,43,7,1495.48,60,7.8,20,8,1,0.251,21,Occasional
3976,19,9,694.18,70,10,20,11,1,0.069,7,Occasional
3977,23,19,1254.57,34,7,18,8,0,0.135,50,VIP
3978,4,20,453.89,35,8.9,23,7,0,0.07,7,Active
3979,26,9,394.66,40,7.3,33,6,0,0.008,98,Occasional
3980,6,5,657.03,53,8.1,30,4,1,0.25,29,Occasional
3981,23,18,742.42,51,4,28,6,0,0.232,83,Regular
3982,22,10,1295.64,36,6.1,22,12,0,0.063,64,Occasional
3983,164,9,595.11,27,2.7,21,9,0,0.251,28,Dormant
3984,101,11,648.96,48,1.3,30,7,2,0.299,42,Regular
3985,19,10,967.34,45,9,24,7,2,0.231,15,Occasional
3986,37,20,788.6,29,3.2,22,10,1,0.118,58,Regular
3987,29,11,197.04,42,9.9,26,5,0,0.296,43,Occasional
3988,20,12,311.8,48,8.7,20,10,0,0.093,5,Occasional
3989,8,12,584.85,47,0.2,29,2,2,0.222,73,Regular
3990,52,10,1462.47,54,6.4,25,10,1,0.245,13,Occasional
3991,35,9,1129.94,29,5.5,23,10,1,0.097,97,Occasional
3992,17,9,305.92,35,9.8,28,6,0,0.07,67,Occasional
3993,11,14,860.62,52,2,23,7,0,0.127,34,Regular
3994,5,10,272.63,34,7.5,23,9,0,0.23,92,Active
3995,18,9,213.99,69,6,23,15,0,0.248,11,Occasional
3996,5,14,1445.87,72,7.2,24,3,0,0.199,78,Regular
3997,20,15,924.85,25,5.4,28,7,1,0.151,14,Regular
3998,29,13,469.22,41,5.8,18,8,0,0.256,80,Occasional
3999,7,12,548.08,70,8.6,20,3,1,0.213,97,Regular
4000,19,11,137.69,48,3.8,33,7,0,0.032,28,Occasional
4001,8,10,265.39,52,0.8,25,5,0,0.124,84,Active
4002,25,20,486.84,70,2.3,29,6,3,0.003,35,Occasional
4003,23,16,1250.83,45,7.3,27,7,0,0.197,21,VIP
4004,17,9,485.47,42,5.3,22,5,0,0.166,9,Occasional
4005,55,13,684.24,53,3.6,25,8,1,0.029,51,Regular
4006,15,7,404.56,53,5,18,5,0,0.18,98,Occasional
4007,37,14,222.5,58,6.2,28,14,1,0.061,17,Occasional
4008,88,12,1391.71,42,4.4,26,7,1,0.277,29,Regular
4009,6,20,411.02,54,3.2,27,6,0,0.258,88,Active
4010,3,11,584.85,49,8.7,25,11,1,0.227,71,Regular
4011,1,10,176.16,51,9.1,30,8,0,0.143,57,Active
4012,17,13,824.53,18,3.4,20,9,0,0.157,60,Regular
4013,74,9,205.26,53,1.9,26,5,0,0.003,27,Dormant
4014,34,6,294.39,27,2.9,28,5,0,0.129,65,Occasional
4015,55,9,1898.69,27,8.9,23,3,1,0.023,41,Occasional
4016,7,12,554.63,52,1.5,29,9,0,0.289,18,Regular
4017,19,24,789.86,58,7.9,31,8,0,0.064,23,Regular
4018,33,8,1072.93,53,5.5,21,9,2,0.106,35,Occasional
4019,52,11,391.2,70,4.2,25,10,0,0.261,90,Occasional
4020,18,10,349.4,53,2.3,32,8,0,0.061,40,Occasional
4021,73,18,485.7,49,2,22,4,0,0.034,38,Dormant
4022,88,11,161.77,71,8.2,30,6,0,0.119,49,Dormant
4023,3,10,497.04,38,6.3,29,6,1,0.03,57,Active
4024,15,13,370.74,36,6.9,22,5,0,0.021,3,Occasional
4025,12,8,1243.32,34,6.4,26,10,0,0.071,70,Active
4026,17,7,571.82,23,2.3,22,6,1,0.096,9,Occasional
4027,34,5,412.08,56,9.9,31,9,0,0.152,100,Occasional
4028,43,7,783.7,18,0.8,21,6,1,0.267,29,Occasional
4029,24,10,790.26,54,4.4,22,4,0,0.01,57,Occasional
4030,0,9,202.43,70,2.2,21,8,0,0.101,29,Active
4031,42,11,329.59,53,6.7,28,12,0,0.132,2,Occasional
4032,0,8,85.89,59,8.4,26,12,0,0.153,81,Active
4033,9,15,243.59,57,7.7,21,5,0,0.225,32,Active
4034,32,9,1040.84,80,2.8,28,6,1,0.137,52,Occasional
4035,46,12,421.82,43,4.1,24,4,0,0.259,48,Occasional
4036,13,11,8128.82,52,9.7,27,7,0,0.205,47,Regular
4037,21,16,224.49,47,4.3,16,12,0,0.055,75,Occasional
4038,15,17,422.7,40,4.5,24,11,0,0.125,5,Occasional
4039,58,16,409.78,51,6.5,20,11,0,0.265,4,Occasional
4040,0,15,1119.75,41,9.5,19,8,1,0.123,95,Regular
4041,23,11,186.62,57,9.9,25,11,0,0.231,51,Occasional
4042,5,12,173.2,28,3.1,20,7,0,0.297,34,Active
4043,59,13,703.24,45,9.6,22,8,1,0.093,70,Regular
4044,151,11,153.82,44,1.3,32,6,1,0.105,16,Dormant
4045,9,10,278.77,42,8.4,16,11,0,0.219,32,Active
4046,51,14,226.09,47,5.2,23,8,0,0.111,89,Occasional
4047,10,12,846.98,36,5.1,26,7,1,0.033,28,Regular
4048,10,14,400.21,71,2.6,24,13,0,0.294,80,Active
4049,17,13,1135.7,36,6.7,17,7,1,0.121,0,Regular
4050,15,10,526.09,42,0.6,19,10,0,0.284,66,Occasional
4051,19,11,204.88,33,6.8,27,14,0,0.113,78,Occasional
4052,21,13,769.05,44,3.9,31,6,0,0.138,75,Regular
4053,12,11,250.74,58,6.2,27,4,0,0.05,16,Active
4054,53,10,853.1,32,3.4,34,11,0,0.286,70,Occasional
4055,4,6,1128.81,59,5.1,23,5,0,0.129,8,Active
4056,1,14,233.36,34,9.4,32,12,0,0.161,3,Active
4057,51,13,985.95,51,4.7,26,2,1,0.005,89,Regular
4058,27,15,301.18,31,2.7,21,7,1,0.095,16,Occasional
4059,13,12,927,30,1,18,5,0,0.293,7,Regular
4060,29,14,499.57,59,8.7,16,6,1,0.231,63,Occasional
4061,5,9,1147.86,75,6.1,28,12,1,0.193,93,Active
4062,56,11,185.53,47,1.7,21,12,0,0.271,59,Occasional
4063,195,12,685.3,40,0.5,21,7,0,0.243,22,Regular
4064,3,16,637.75,58,8.7,21,7,0,0.151,72,Regular
4065,78,9,625.45,58,2.2,31,7,0,0.236,73,Dormant
4066,61,9,345.23,36,9,23,6,1,0.174,36,Dormant
4067,8,9,1015.99,30,9.9,22,6,0,0.124,21,Active
4068,8,14,412,60,8.2,26,3,2,0.067,53,Active
4069,53,12,180.45,38,4.1,9,14,1,0.157,85,Occasional
4070,14,10,672.61,40,8.8,25,11,0,0.044,92,Active
4071,16,9,396.72,37,4.7,39,8,2,0.037,67,Occasional
4072,2,7,1759.62,23,0,30,8,0,0.259,40,Active
4073,5,13,3856.56,22,7.3,23,11,0,0.214,6,Regular
4074,62,13,538.05,42,8,15,10,0,0.132,95,Regular
4075,4,11,660.66,58,3.5,25,7,0,0.218,6,Regular
4076,44,12,677.18,44,6.2,25,7,1,0.261,78,Regular
4077,70,13,529.03,55,8.9,37,14,0,0.218,80,Regular
4078,59,13,455.65,76,7.2,19,12,0,0.203,71,Occasional
4079,107,13,199.64,61,3.4,16,13,1,0.282,73,Dormant
4080,6,18,1486.89,38,1.1,18,8,1,0.198,37,VIP
4081,33,7,1163.91,31,7.7,30,6,1,0.239,95,Occasional
4082,3,17,755.08,28,2.5,28,9,0,0.286,45,Regular
4083,27,14,229.02,35,2.6,19,11,0,0.213,76,Occasional
4084,28,9,907.91,60,7.5,20,6,0,0.135,17,Occasional
4085,12,8,1681.17,62,6.2,27,13,0,0.182,48,Active
4086,18,11,895.4,39,2.2,32,10,0,0.106,42,Regular
4087,16,19,96.4,33,4.9,33,10,0,0.143,1,Occasional
4088,0,14,709.16,53,3.1,20,10,1,0.172,10,Regular
4089,24,10,235.57,43,0.9,24,9,0,0.281,79,Occasional
4090,8,8,433.41,42,0.9,32,5,1,0.298,7,Active
4091,15,14,243.63,48,8.1,32,14,1,0.267,74,Occasional
4092,18,14,374.36,80,0.2,19,11,0,0.102,77,Occasional
4093,88,14,2458.92,46,5,24,10,1,0.264,23,Regular
4094,16,11,681.24,51,9.8,30,7,1,0.209,50,Regular
4095,15,12,641.3,46,3.7,33,6,1,0.123,8,Regular
4096,12,14,568.31,40,1.8,21,9,0,0.142,56,Regular
4097,7,11,1257.87,33,0.8,23,7,0,0.072,67,Regular
4098,29,16,1976.4,58,8.3,24,8,0,0.034,75,VIP
4099,0,12,1165.8,48,2.2,16,5,0,0.158,90,Regular
4100,10,15,1452.92,32,4,18,10,0,0.034,55,Regular
4101,5,14,268.09,64,5.9,24,2,1,0.249,60,Active
4102,21,10,349.67,50,1.7,23,9,1,0.1,28,Occasional
4103,50,12,806.71,41,9.4,20,5,1,0.169,54,Regular
4104,10,5,1791.54,50,5.5,30,5,0,0.161,57,Occasional
4105,25,15,1610.36,46,2.5,33,10,0,0.064,6,Regular
4106,1,10,397.72,48,9.9,27,11,1,0.096,98,Active
4107,6,12,136.93,37,5.6,27,6,1,0.258,17,Active
4108,8,10,349.64,40,5.1,24,8,0,0.192,69,Active
4109,12,13,483.23,27,9.7,32,10,1,0.206,64,Active
4110,4,9,167.37,53,4.5,21,7,0,0.222,27,Active
4111,15,16,233.38,49,6.7,23,9,0,0.149,6,Occasional
4112,16,10,786.84,61,2.8,26,8,2,0.159,45,Occasional
4113,54,9,1104.47,42,7.6,34,10,0,0.24,83,Occasional
4114,3,10,72.11,73,8.9,23,6,1,0.28,17,Active
4115,30,13,230.58,43,9,16,12,1,0.155,63,Occasional
4116,15,7,704.88,21,5.5,31,9,0,0.252,16,Occasional
4117,21,14,662.8,39,4.4,29,7,1,0.122,57,Regular
4118,12,8,260.79,40,8.4,26,4,2,0.277,55,Active
4119,30,11,270.08,43,2.9,27,5,0,0.187,42,Occasional
4120,17,15,409.1,53,9.7,17,7,1,0.017,13,Occasional
4121,159,14,223.2,53,6,25,8,0,0.047,59,Dormant
4122,6,18,467.49,48,2.1,24,5,0,0.154,4,Active
4123,2,8,283.57,77,3.4,15,11,1,0.196,31,Active
4124,1,8,531.89,30,7.8,30,8,0,0.198,44,Active
4125,22,12,435.08,46,8.5,33,7,1,0.165,85,Occasional
4126,18,12,247.55,54,5.4,20,8,0,0.081,71,Occasional
4127,7,14,160.11,36,5.4,22,9,1,0.139,52,Active
4128,2,7,490.02,41,8.8,33,7,0,0.08,22,Active
4129,30,12,174.02,51,0,15,7,0,0.208,0,Occasional
4130,4,6,1036.03,34,2.4,20,10,0,0.088,56,Active
4131,25,14,376.41,29,8.8,26,8,0,0.28,52,Occasional
4132,142,9,792.46,37,1.4,23,10,0,0.168,75,Dormant
4133,14,16,562.97,53,7.9,24,7,0,0.282,91,Regular
4134,13,26,1184.24,49,3.5,26,10,1,0.237,70,VIP
4135,16,12,73.07,32,0.1,23,15,1,0.126,17,Occasional
4136,12,15,419.14,38,7.2,25,11,0,0.228,3,Active
4137,33,12,133.43,25,4.7,26,4,0,0.179,26,Occasional
4138,6,20,265.96,67,7.5,22,3,0,0.032,16,Active
4139,10,10,504.48,39,1.7,29,4,0,0.263,51,Active
4140,27,17,2053.46,22,0.4,24,11,0,0.028,20,VIP
4141,60,17,698.36,36,1.8,30,7,1,0.149,82,Regular
4142,31,12,765.98,34,5.5,27,6,1,0.214,27,Regular
4143,17,15,463.9,51,6.5,26,7,0,0.179,12,Occasional
4144,10,17,1159.67,30,7.5,22,7,0,0.133,41,VIP
4145,6,13,1072.02,52,7.4,34,12,0,0.169,16,Regular
4146,12,13,583.12,52,6.1,19,5,1,0.099,33,Regular
4147,5,6,313.71,74,8.1,33,8,2,0.062,9,Active
4148,17,10,1345.98,47,5.3,32,8,1,0.108,73,Occasional
4149,17,14,1085.72,49,6.7,24,7,1,0.108,97,Regular
4150,32,10,840.84,56,6.8,25,8,1,0.27,68,Occasional
4151,5,10,303.78,64,0.4,20,7,0,0.276,5,Active
4152,37,8,551.8,49,2.7,37,11,0,0.016,1,Occasional
4153,51,14,707.02,43,9.9,26,9,1,0.024,84,Regular
4154,13,14,206.77,37,4.8,22,9,3,0.001,30,Active
4155,33,11,202.31,40,2.7,26,10,1,0.211,19,Occasional
4156,29,14,1408.21,44,5.7,27,11,0,0.127,85,Regular
4157,15,12,325.14,18,4.8,21,11,1,0.292,68,Occasional
4158,10,6,584.96,44,9.5,37,6,0,0.226,95,Active
4159,10,13,41,41,7.8,24,8,0,0.246,2,Active
4160,1,9,489.3,59,8.9,26,3,0,0.005,3,Active
4161,0,7,290.39,53,4.2,35,9,0,0.115,73,Active
4162,18,10,811.87,68,5.8,27,12,0,0.138,35,Occasional
4163,15,10,942.41,47,1.9,30,8,0,0.018,33,Occasional
4164,5,18,2723.24,66,4.5,30,8,0,0.091,76,VIP
4165,14,13,871.23,27,5.8,21,12,0,0.174,87,Regular
4166,17,10,1108.26,27,5.3,31,8,1,0.291,10,Occasional
4167,9,13,795.86,66,7.5,18,7,0,0.022,21,Regular
4168,0,11,1322,54,5.5,22,11,0,0.019,85,Regular
4169,40,10,387.42,30,6.9,19,10,0,0.182,32,Occasional
4170,24,12,789.45,65,6.2,18,10,0,0.113,45,Regular
4171,3,9,315.85,42,9.8,29,5,0,0.27,42,Active
4172,7,12,760.19,55,0.1,26,9,0,0.138,26,Regular
4173,3,11,325.41,74,7.4,31,5,0,0.009,47,Active
4174,13,12,484.22,46,6.9,34,9,0,0.163,4,Active
4175,38,13,212.9,54,0.3,23,7,0,0.258,48,Occasional
4176,13,19,298.09,68,1.8,33,7,0,0.114,61,Active
4177,30,15,1133.14,45,6.2,18,5,0,0.103,97,Regular
4178,126,13,469.97,29,9,24,9,0,0.266,14,Dormant
4179,2,8,354.18,43,3.3,23,7,0,0.071,70,Active
4180,0,8,322.07,66,7.1,27,7,2,0.023,33,Active
4181,39,13,109.61,51,8.7,24,5,1,0.017,16,Occasional
4182,22,10,138.19,38,1.8,23,12,0,0.174,18,Occasional
4183,13,6,987.62,41,9.2,29,8,0,0.194,24,Active
4184,12,14,480.58,45,0.3,16,6,0,0.16,59,Active
4185,12,11,1183.91,27,9.3,16,10,0,0.176,38,Regular
4186,42,4,294.94,61,0.1,24,5,0,0.128,53,Occasional
4187,7,11,470.66,56,5.2,34,9,1,0.22,15,Active
4188,115,10,213.34,53,6.7,16,7,0,0.14,28,Dormant
4189,24,16,1293.34,78,0.9,12,7,0,0.154,35,VIP
4190,19,14,592.64,42,3.3,24,7,0,0.05,52,Regular
4191,47,12,586.03,47,6.5,24,12,1,0.201,26,Regular
4192,10,16,664.07,49,7.9,24,8,0,0.18,79,Regular
4193,7,18,369.68,37,4.1,18,5,0,0.197,45,Active
4194,24,7,216.02,70,1.6,28,7,3,0.231,84,Occasional
4195,80,11,769.99,41,2.1,27,9,1,0.282,84,Regular
4196,100,8,1599.9,50,5.9,24,8,0,0.225,70,Dormant
4197,7,10,1305.85,42,8.8,19,11,0,0.276,80,Active
4198,25,7,585.37,66,0.1,27,8,0,0.287,93,Occasional
4199,122,15,423.6,37,5.6,35,7,0,0.088,51,Dormant
4200,55,8,593.7,57,8.7,23,5,1,0.183,38,Occasional
4201,9,17,581.38,28,9.4,22,11,1,0.291,75,Regular
4202,74,7,1325.98,67,4.3,21,8,1,0.112,88,Dormant
4203,13,13,749.25,28,8.6,23,10,0,0.036,9,Regular
4204,29,13,619.18,47,3.1,21,12,0,0.009,54,Regular
4205,18,12,1580.96,18,7.8,35,12,0,0.104,22,Regular
4206,10,9,356.76,23,6.8,33,6,0,0.192,98,Active
4207,62,20,291.03,49,0.6,22,5,0,0.126,93,Dormant
4208,7,17,902.89,56,5.2,25,12,2,0.005,87,Regular
4209,22,9,1146.8,38,8.6,20,11,1,0.153,50,Occasional
4210,76,11,393.47,52,1.4,25,7,1,0.187,20,Dormant
4211,3,16,163.52,46,7.4,23,13,0,0.26,85,Active
4212,30,12,278.52,46,7.8,23,3,0,0.178,85,Occasional
